TipVersion,TransactionNum,TransactionType,SourceId,SourceName,TimeStamp,UnitId,ReferenceSourceName,AltReferenceId,ReferenceSourceId,linenumber,ReferenceType,ReferenceId,ClientCode,ProductCode,EstimateCode,BuyerId,BuyerName,AdvertiserId,AdvertiserName,BrandId,BrandName,ProductId,ProductName,MediaOutletId,SalesElementName,SalesElementId,SalesElementType,Program,Daypart,InventoryType,LinkType,Makegood,Bonus,Length,Rate,AdId,Status,CreditInd,DowMonday,DowTuesday,DowWednesday,DowThursday,DowFriday,DowSaturday,DowSunday,CalendarDateTime,AirDate,Airtime,ChannelInt,Market,Salesoffice,StatusType,LogType
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892177-1-490,NTSM,,413,1,Order,4892177,,,Jun-25,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,413,Rica Famosa Latina,0b3f4bcc-6da9-459f-92d8-4d7f95cbc9c2,Program,Rica Famosa Latina,Early Morning,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T16:08:50,6/30/2025,16:08:50,,El Paso,Liberman/Atlanta,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892177-1-504,NTSM,,413,1,Order,4892177,,,Jun-25,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,413,Minuto Para Ganar,6570f3b3-3e5a-4550-9ac1-c6668c82491a,Program,Minuto Para Ganar,Early Morning,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T19:49:25,6/30/2025,19:49:25,,El Paso,Liberman/Atlanta,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892177-1-486,NTSM,,413,1,Order,4892177,,,Jun-25,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,413,100 Latinos Dijeron,853cc685-1661-4e78-b6d7-1a6aeaabd218,Program,100 Latinos Dijeron,Early Morning,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T20:28:30,6/30/2025,20:28:30,,El Paso,Liberman/Atlanta,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892177-1-485,NTSM,,413,1,Order,4892177,,,Jun-25,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,413,Tengo Talento Mucho Talento,d3f5dc73-d58a-4e7e-9b47-bf4049727fbf,Program,Tengo Talento Mucho Talento,Early Morning,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T21:18:40,6/30/2025,21:18:40,,El Paso,Liberman/Atlanta,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925192-1-3,WDCW,,517,1,Order,4925192,,,FE2021L1860/FE23FL18,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,517,Equal Justice with Eboni K Williams,1f8475e8-e8e4-4a83-b587-a66aa18f09bf,Program,Equal Justice with Eboni K Williams,Miscellaneous,Commercial,,FALSE,FALSE,60,29,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T06:51:25,7/1/2025,6:51:25,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925192-1-12,WDCW,,517,1,Order,4925192,,,FE2021L1860/FE23FL18,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,517,Justice for the People with Judge Marilyn Milian,50f18b33-371b-404d-8edd-754c7bb4ae73,Program,Justice for the People with Judge Marilyn Milian,Miscellaneous,Commercial,,FALSE,FALSE,60,29,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T09:43:42,7/1/2025,9:43:42,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925192-1-11,WDCW,,517,1,Order,4925192,,,FE2021L1860/FE23FL18,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,517,Steve Wilkos SYN,8809a9bb-8ea7-4005-9dd0-b2517a354a0c,Program,Steve Wilkos SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,29,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T13:20:00,7/1/2025,13:20:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925192-1-14,WDCW,,517,1,Order,4925192,,,FE2021L1860/FE23FL18,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,517,Karamo SYN,605b4b5a-6eb2-4d59-ba00-98bcac16e3b6,Program,Karamo SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,29,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T15:47:45,7/1/2025,15:47:45,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4930157-2-137,WHDF,,459,2,Order,4930157,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,Hot Bench,1fb8b25d-efdf-4a80-b5bf-bbe1f902a77d,Program,Hot Bench,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T14:24:30,7/3/2025,14:24:30,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4930157-2-41,WHDF,,459,2,Order,4930157,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,Hot Bench,1fb8b25d-efdf-4a80-b5bf-bbe1f902a77d,Program,Hot Bench,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T14:54:00,7/2/2025,14:54:00,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4930157-3-87,WHDF,,459,3,Order,4930157,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,Conners SYN,bb87762e-6c66-4a01-a9b5-bedf410fad71,Program,Conners SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,0,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2025-07-03T22:49:20,7/3/2025,22:49:20,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4930157-3-91,WHDF,,459,3,Order,4930157,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,Court Cam with Dan Abrams,6238471c-8162-4a20-ab74-49fc4de5e64b,Program,Court Cam with Dan Abrams,Miscellaneous,Commercial,,FALSE,FALSE,60,0,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2025-07-03T02:52:15,7/3/2025,2:52:15,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4930157-3-81,WHDF,,459,3,Order,4930157,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,Last Man Standing SYN,10e99345-79bd-4a14-9d9f-a14eb4fe4e71,Program,Last Man Standing SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,0,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2025-07-03T21:49:40,7/3/2025,21:49:40,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4930157-3-97,WHDF,,459,3,Order,4930157,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,Bob Hearts Abishola SYN,325a9a76-4545-40d8-96ad-61ca77b17e25,Program,Bob Hearts Abishola SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,0,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2025-07-03T00:22:20,7/3/2025,0:22:20,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-308,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,KIAH 730a News,15d43ae1-ef51-496e-9338-8681d96c9f11,Program,KIAH 730a News,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T07:43:30,7/1/2025,7:43:30,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-31,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Jeffersons,42b7ba2c-7fcc-4f9d-afb9-e8cd9f1a580b,Program,Jeffersons,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T19:45:30,7/2/2025,19:45:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-36,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Jeffersons,42b7ba2c-7fcc-4f9d-afb9-e8cd9f1a580b,Program,Jeffersons,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T20:45:00,7/2/2025,20:45:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-30,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Bewitched,febba43b-d628-481d-a7b5-7cdabdb5816d,Program,Bewitched,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T12:45:15,7/2/2025,12:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-21,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,I Dream of Jeannie,41d347e5-86b8-422c-be46-39ad6d131cb7,Program,I Dream of Jeannie,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T13:45:30,7/2/2025,13:45:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-23,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,McHales Navy,7d0372a5-1f1c-49a4-8010-5567995a7f23,Program,McHales Navy,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T08:45:00,7/2/2025,8:45:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-22,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Hazel,4f53d6c9-9cb8-4e33-bed3-4ded07c7eca7,Program,Hazel,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T11:45:15,7/2/2025,11:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-35,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Alice,cefb7b18-1d76-4dc1-81fa-4b7b050a2edf,Program,Alice,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T15:45:30,7/2/2025,15:45:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-19,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Threes Company,c1079446-7452-4b99-872c-cc467be29d4c,Program,Threes Company,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T16:45:00,7/2/2025,16:45:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-49,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Family Ties,ce6de530-a1f6-4f75-8909-4dc37dd382ef,Program,Family Ties,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T17:45:15,7/3/2025,17:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-48,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Father Knows Best,7f2551c1-9a94-43e4-a821-db8ca5bc84ef,Program,Father Knows Best,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T09:45:15,7/3/2025,9:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-47,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Jeffersons,42b7ba2c-7fcc-4f9d-afb9-e8cd9f1a580b,Program,Jeffersons,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T19:45:00,7/3/2025,19:45:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-37,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,I Dream of Jeannie,41d347e5-86b8-422c-be46-39ad6d131cb7,Program,I Dream of Jeannie,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T13:45:30,7/3/2025,13:45:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-45,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Hazel,4f53d6c9-9cb8-4e33-bed3-4ded07c7eca7,Program,Hazel,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T11:45:00,7/3/2025,11:45:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925192-1-4,WDCW,,517,1,Order,4925192,,,FE2021L1860/FE23FL18,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,517,Paternity Court SYN,e0382a5e-7d1e-4205-bb9b-f29d0c2b5a7e,Program,Paternity Court SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,29,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T07:43:15,7/1/2025,7:43:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925192-1-6,WDCW,,517,1,Order,4925192,,,FE2021L1860/FE23FL18,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,517,Judy Justice,ea27064d-0fc2-40e7-b512-97b67beaef35,Program,Judy Justice,Miscellaneous,Commercial,,FALSE,FALSE,60,29,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T12:10:20,7/1/2025,12:10:20,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-310,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,Hot Bench,1fb8b25d-efdf-4a80-b5bf-bbe1f902a77d,Program,Hot Bench,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T14:36:37,7/3/2025,14:36:37,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-288,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,KIAH 8a News,d3f73368-0469-406c-af48-7919b28fe76a,Program,KIAH 8a News,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T08:21:50,7/3/2025,8:21:50,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-299,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,H-Town Live,827a2c00-2645-44e0-8a15-73c47879a2d4,Program,H-Town Live,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T09:51:15,7/3/2025,9:51:15,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-306,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,KIAH 7a News,cceedc80-7bde-49ba-86cf-c4397eb8d5a7,Program,KIAH 7a News,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T07:12:20,7/3/2025,7:12:20,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-316,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,KIAH 730a News,15d43ae1-ef51-496e-9338-8681d96c9f11,Program,KIAH 730a News,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T07:44:00,7/3/2025,7:44:00,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-231,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 6am,b4fc0324-0110-4e3c-b379-0efc81258682,Program,DC News Now @ 6am,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T06:06:30,6/30/2025,6:06:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-233,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 6pm,006ad445-31bc-42b6-bd71-13045726dc43,Program,DC News Now @ 6pm,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T18:39:35,6/30/2025,18:39:35,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-230,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 6pm,006ad445-31bc-42b6-bd71-13045726dc43,Program,DC News Now @ 6pm,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T18:05:30,6/30/2025,18:05:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-238,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 5pm,b0d7eb26-4b9b-442e-bd70-bfbfbc95ea71,Program,DC News Now @ 5pm,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T17:27:30,6/30/2025,17:27:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-239,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 4pm,7057b169-9392-4d67-960a-5912fc47d56f,Program,DC News Now @ 4pm,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T16:47:00,6/30/2025,16:47:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-236,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 4pm,7057b169-9392-4d67-960a-5912fc47d56f,Program,DC News Now @ 4pm,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T16:06:30,6/30/2025,16:06:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-240,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,Dr Phil,8f00ef87-40f5-4d91-999f-0f19819bb08f,Program,Dr Phil,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T09:07:19,6/30/2025,9:07:19,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-226,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,Karamo SYN,605b4b5a-6eb2-4d59-ba00-98bcac16e3b6,Program,Karamo SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T10:30:10,6/30/2025,10:30:10,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888221-2-229,WDVM,,424,2,Order,4888221,,,SC24F19/FE2021L1960,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ Noon,c4da0b47-c68a-4af2-a307-5af6ea27f04a,Program,DC News Now @ Noon,Miscellaneous,Commercial,,FALSE,FALSE,60,8,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T12:38:00,6/30/2025,12:38:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
